OBJECTID,date_time,latitude,longitude,fire_presence,temperature_d1,temperature_d2,temperature_d3,temperature_d4,temperature_d5,temperature_d6,temperature_d7,dewpoint_d1,dewpoint_d2,dewpoint_d3,dewpoint_d4,dewpoint_d5,dewpoint_d6,dewpoint_d7,relativeHumidity_d1,relativeHumidity_d2,relativeHumidity_d3,relativeHumidity_d4,relativeHumidity_d5,relativeHumidity_d6,relativeHumidity_d7,precipitationLast3Hours_d1,precipitationLast3Hours_d2,precipitationLast3Hours_d3,precipitationLast3Hours_d4,precipitationLast3Hours_d5,precipitationLast3Hours_d6,precipitationLast3Hours_d7,windDirection_d1,windDirection_d2,windDirection_d3,windDirection_d4,windDirection_d5,windDirection_d6,windDirection_d7,windSpeed_d1,windSpeed_d2,windSpeed_d3,windSpeed_d4,windSpeed_d5,windSpeed_d6,windSpeed_d7,windGust_d1,windGust_d2,windGust_d3,windGust_d4,windGust_d5,windGust_d6,windGust_d7,barometricPressure_d1,barometricPressure_d2,barometricPressure_d3,barometricPressure_d4,barometricPressure_d5,barometricPressure_d6,barometricPressure_d7
39341,2024-04-07 23:30:00,37.898791,-113.654251,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39343,2025-02-26 20:05:00,37.127194,-113.251889,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39343,2024-02-27 20:05:00,37.127194,-113.251889,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39571,2025-04-28 04:21:00,38.934235,-109.420113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39571,2024-04-28 04:21:00,38.934235,-109.420113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39572,2025-04-26 00:37:00,41.308667,-112.142133,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39572,2024-04-26 00:37:00,41.308667,-112.142133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39889,2025-05-18 20:19:00,40.38925,-109.499183,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39889,2024-05-18 20:19:00,40.38925,-109.499183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40007,2025-05-12 22:11:00,41.045024,-111.725561,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40007,2024-05-12 22:11:00,41.045024,-111.725561,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40107,2025-05-22 21:35:00,40.295962,-112.401652,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40107,2024-05-22 21:35:00,40.295962,-112.401652,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40120,2025-05-24 21:47:00,40.80534,-112.522176,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40120,2024-05-24 21:47:00,40.80534,-112.522176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40392,2025-05-26 17:48:00,40.181389,-109.921111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40392,2024-05-26 17:48:00,40.181389,-109.921111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40393,2025-05-31 19:31:00,40.298,-109.9984,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40393,2024-05-31 19:31:00,40.298,-109.9984,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40396,2025-05-27 01:10:00,40.542154,-112.506318,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40396,2024-05-27 01:10:00,40.542154,-112.506318,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40555,2025-06-05 23:36:00,40.826943,-112.805001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40555,2024-06-05 23:36:00,40.826943,-112.805001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40556,2025-06-03 17:56:00,40.49937,-112.334493,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40556,2024-06-03 17:56:00,40.49937,-112.334493,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40586,2025-06-09 17:55:00,40.8383,-112.502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40586,2024-06-09 17:55:00,40.8383,-112.502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40587,2025-06-09 20:56:00,40.564945,-112.256612,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40587,2024-06-09 20:56:00,40.564945,-112.256612,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40604,2025-06-09 21:54:00,39.536933,-109.256317,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40604,2024-06-09 21:54:00,39.536933,-109.256317,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40614,2025-06-10 19:43:00,40.302027,-109.878387,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40614,2024-06-10 19:43:00,40.302027,-109.878387,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40672,2025-06-11 22:05:00,37.613333,-112.313333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40672,2024-06-11 22:05:00,37.613333,-112.313333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40675,2025-06-13 23:58:00,40.8383,-112.502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40675,2024-06-13 23:58:00,40.8383,-112.502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40688,2025-06-14 21:54:00,40.766701,-111.766679,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40688,2024-06-14 21:54:00,40.766701,-111.766679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40693,2025-06-15 17:28:00,41.182499,-112.014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40693,2024-06-15 17:28:00,41.182499,-112.014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40695,2025-06-12 13:37:00,40.746423,-112.653637,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40695,2024-06-12 13:37:00,40.746423,-112.653637,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40696,2025-06-14 17:16:00,40.261493,-109.495167,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40696,2024-06-14 17:16:00,40.261493,-109.495167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40701,2025-06-15 22:04:00,40.17572,-111.95314,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40701,2024-06-15 22:04:00,40.17572,-111.95314,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40702,2025-06-15 18:42:00,40.7288,-112.644933,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40702,2024-06-15 18:42:00,40.7288,-112.644933,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40705,2025-06-15 21:21:00,39.56435,-109.388167,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40705,2024-06-15 21:21:00,39.56435,-109.388167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40708,2025-06-15 19:46:00,40.521825,-111.787949,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40708,2024-06-15 19:46:00,40.521825,-111.787949,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40711,2025-06-13 23:07:00,40.6343,-112.5432,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40711,2024-06-13 23:07:00,40.6343,-112.5432,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40809,2025-06-10 21:50:00,40.097099,-111.959,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40809,2024-06-10 21:50:00,40.097099,-111.959,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40869,2025-06-19 15:05:00,40.722842,-112.225385,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40869,2024-06-19 15:05:00,40.722842,-112.225385,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40876,2025-06-19 16:18:00,40.534982,-112.314481,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40876,2024-06-19 16:18:00,40.534982,-112.314481,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40940,2025-06-19 23:28:00,38.31275,-112.642361,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40940,2024-06-19 23:28:00,38.31275,-112.642361,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40970,2025-06-21 03:32:00,40.801102,-112.851997,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40970,2024-06-21 03:32:00,40.801102,-112.851997,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40971,2025-06-18 01:27:00,40.752915,-113.039338,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40971,2024-06-18 01:27:00,40.752915,-113.039338,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40972,2025-06-20 19:47:00,40.700538,-111.794561,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40972,2024-06-20 19:47:00,40.700538,-111.794561,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40986,2025-06-21 17:24:00,40.039273,-111.803838,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40986,2024-06-21 17:24:00,40.039273,-111.803838,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40987,2025-06-21 18:30:00,40.460994,-111.961237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40987,2024-06-21 18:30:00,40.460994,-111.961237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40988,2025-06-19 18:35:00,40.530533,-111.904467,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40988,2024-06-19 18:35:00,40.530533,-111.904467,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41041,2025-06-21 21:05:00,40.423733,-112.333381,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41041,2024-06-21 21:05:00,40.423733,-112.333381,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41047,2025-06-20 22:28:00,40.726299,-112.218002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41047,2024-06-20 22:28:00,40.726299,-112.218002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41093,2025-06-23 21:11:00,40.612722,-112.304392,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41093,2024-06-23 21:11:00,40.612722,-112.304392,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41094,2025-06-23 18:14:00,40.68572,-111.900005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41094,2024-06-23 18:14:00,40.68572,-111.900005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41095,2025-06-24 02:40:00,40.571,-112.11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41095,2024-06-24 02:40:00,40.571,-112.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41097,2025-06-20 21:55:00,40.685299,-112.447998,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41097,2024-06-20 21:55:00,40.685299,-112.447998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41099,2025-06-17 14:11:00,39.614111,-109.403315,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41099,2024-06-17 14:11:00,39.614111,-109.403315,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41100,2025-06-23 21:59:00,40.788259,-112.511158,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41100,2024-06-23 21:59:00,40.788259,-112.511158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41103,2025-06-17 00:14:00,39.865865,-111.991174,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41103,2024-06-17 00:14:00,39.865865,-111.991174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41104,2025-06-23 21:15:00,40.7245,-111.855067,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41104,2024-06-23 21:15:00,40.7245,-111.855067,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41168,2025-06-25 00:15:00,41.801167,-112.040667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41168,2024-06-25 00:15:00,41.801167,-112.040667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41192,2025-06-26 00:05:00,40.420432,-111.747005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41192,2024-06-26 00:05:00,40.420432,-111.747005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41206,2025-06-26 03:38:00,40.726101,-113.225998,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41206,2024-06-26 03:38:00,40.726101,-113.225998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41207,2025-06-25 23:35:00,40.670884,-112.259054,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41207,2024-06-25 23:35:00,40.670884,-112.259054,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41251,2025-06-27 19:56:00,40.910594,-112.510986,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41251,2024-06-27 19:56:00,40.910594,-112.510986,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41256,2025-06-27 21:52:00,40.75144,-111.949885,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41256,2024-06-27 21:52:00,40.75144,-111.949885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41259,2025-06-27 21:20:00,40.694233,-111.968783,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41259,2024-06-27 21:20:00,40.694233,-111.968783,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41264,2025-06-26 18:09:00,41.270596,-112.082663,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41264,2024-06-26 18:09:00,41.270596,-112.082663,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41270,2025-06-28 16:54:00,40.832824,-109.060249,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41270,2024-06-28 16:54:00,40.832824,-109.060249,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41271,2025-06-28 23:43:00,40.807751,-111.923904,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41271,2024-06-28 23:43:00,40.807751,-111.923904,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41284,2025-06-29 13:46:00,40.733506,-111.903639,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41284,2024-06-29 13:46:00,40.733506,-111.903639,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41285,2025-06-29 15:30:00,40.687217,-111.9095,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41285,2024-06-29 15:30:00,40.687217,-111.9095,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41286,2025-06-29 07:45:00,40.6517,-112.004117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41286,2024-06-29 07:45:00,40.6517,-112.004117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41287,2025-06-29 17:20:00,40.683617,-111.897323,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41287,2024-06-29 17:20:00,40.683617,-111.897323,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41288,2025-06-29 07:30:00,40.6997,-111.926424,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41288,2024-06-29 07:30:00,40.6997,-111.926424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41295,2025-06-29 22:37:00,40.734348,-112.183113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41295,2024-06-29 22:37:00,40.734348,-112.183113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41296,2025-06-29 20:40:00,40.7613,-111.854617,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41296,2024-06-29 20:40:00,40.7613,-111.854617,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41314,2025-06-29 14:06:00,40.595,-112.275283,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41314,2024-06-29 14:06:00,40.595,-112.275283,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41315,2025-06-28 17:46:00,40.665417,-112.035233,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41315,2024-06-28 17:46:00,40.665417,-112.035233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41320,2025-06-30 11:44:00,40.763017,-111.903983,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41320,2024-06-30 11:44:00,40.763017,-111.903983,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41333,2025-06-30 21:20:00,40.7628,-111.9127,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41333,2024-06-30 21:20:00,40.7628,-111.9127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41334,2025-06-30 21:25:00,40.762824,-111.913015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41334,2024-06-30 21:25:00,40.762824,-111.913015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41360,2025-07-01 06:30:00,40.586767,-111.8286,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41360,2024-07-01 06:30:00,40.586767,-111.8286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41371,2025-06-30 20:13:00,40.78615,-111.8733,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41371,2024-06-30 20:13:00,40.78615,-111.8733,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41387,2025-07-01 21:25:00,40.409934,-109.763374,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41387,2024-07-01 21:25:00,40.409934,-109.763374,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41484,2025-07-03 20:58:00,39.5111,-112.064,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41484,2024-07-03 20:58:00,39.5111,-112.064,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41494,2025-07-04 16:52:00,40.8383,-112.502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41494,2024-07-04 16:52:00,40.8383,-112.502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41495,2025-07-04 19:48:00,40.789017,-112.5254,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41495,2024-07-04 19:48:00,40.789017,-112.5254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41507,2025-07-04 22:00:00,40.436193,-112.424123,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41507,2024-07-04 22:00:00,40.436193,-112.424123,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41574,2025-07-06 06:30:00,41.248312,-111.93576,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41574,2024-07-06 06:30:00,41.248312,-111.93576,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41619,2025-07-07 00:25:00,40.02315,-111.8301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41619,2024-07-07 00:25:00,40.02315,-111.8301,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41621,2025-07-05 21:38:00,40.348334,-110.724378,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
